stock,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
002617.SZ,1,0,1,4,7,4,17,23,24,40,32,31,26,9,11,8,3,2,4,0,4
002620.SZ,7,1,2,3,3,9,11,15,28,45,9,50,25,12,7,5,2,0,1,0,17
002621.SZ,7,3,4,6,4,10,20,18,21,19,19,36,20,23,15,6,5,2,0,0,22
002622.SZ,1,2,1,1,4,8,13,17,35,41,13,37,36,13,7,1,3,3,0,0,10
002623.SZ,2,1,2,3,8,6,14,25,28,43,14,27,28,18,12,2,8,4,3,0,10
002624.SZ,1,1,0,0,3,2,17,27,24,39,33,55,24,14,9,4,1,2,0,0,4
002625.SZ,1,0,0,0,5,2,7,20,24,58,33,48,26,16,3,2,1,0,1,0,4
002626.SZ,1,0,1,4,3,4,8,18,32,54,18,45,19,13,7,4,2,3,0,0,8
002627.SZ,0,2,2,0,3,1,10,15,22,45,16,54,21,17,13,2,0,0,0,1,3
002628.SZ,0,0,0,3,2,6,13,17,28,47,14,59,24,8,5,2,3,1,0,0,9
002629.SZ,5,0,3,4,9,9,15,12,32,29,24,40,23,10,16,5,4,2,0,0,15
002630.SZ,3,2,1,3,1,11,14,17,25,37,35,31,20,9,9,5,1,2,1,0,19
002631.SZ,0,1,1,3,2,4,5,11,38,40,24,52,36,8,6,0,1,1,0,0,4
002632.SZ,2,1,3,1,2,3,11,8,26,42,28,66,33,13,5,2,1,0,0,0,6
002633.SZ,0,0,1,3,6,8,10,12,31,43,17,39,27,19,10,6,1,3,0,0,7
002634.SZ,2,0,0,3,4,6,10,22,29,38,27,39,24,13,11,6,5,3,3,0,8
002635.SZ,0,0,0,2,6,3,14,14,34,40,41,42,21,17,8,4,3,0,2,3,1
002636.SZ,1,0,1,2,1,3,10,16,28,47,25,49,20,14,8,3,1,1,0,0,1
002637.SZ,2,1,1,2,1,1,9,16,29,49,30,45,31,10,7,3,2,0,1,1,1
002638.SZ,2,1,1,2,3,1,10,17,35,49,14,31,26,19,11,5,0,3,1,0,6
002639.SZ,3,1,5,1,6,9,9,21,24,40,25,41,28,18,11,3,1,1,1,0,9
002640.SZ,2,0,0,1,4,16,13,20,32,29,11,35,27,15,11,15,2,1,0,0,12
002641.SZ,2,0,2,3,4,6,14,14,27,41,34,40,27,9,10,3,3,3,0,0,10
002642.SZ,5,1,3,4,5,7,11,24,27,33,9,30,29,13,7,11,5,1,2,2,16
002643.SZ,0,1,0,1,3,5,11,19,35,50,28,31,30,23,7,3,5,3,0,0,1
002644.SZ,3,2,3,4,5,3,11,19,24,46,15,42,17,17,9,7,7,4,2,0,7
002645.SZ,2,1,0,3,0,14,19,11,41,39,16,32,25,17,5,10,5,2,2,1,6
002646.SZ,1,0,0,1,2,7,9,21,34,37,36,48,27,13,9,3,2,0,0,0,5
002647.SZ,1,0,1,1,6,9,11,18,30,42,28,43,29,12,10,4,0,1,1,0,7
002648.SZ,0,0,0,1,4,4,13,31,27,35,21,44,30,19,7,11,4,0,0,0,1
002649.SZ,1,0,0,2,5,6,5,14,23,53,21,50,28,17,10,6,1,0,0,1,4
002650.SZ,1,0,0,2,1,3,7,18,38,48,36,44,24,14,7,4,0,2,0,0,2
002651.SZ,0,1,0,3,4,11,14,12,36,46,13,39,31,10,11,3,4,1,0,0,5
002652.SZ,2,0,0,1,7,7,11,12,34,41,33,40,22,16,11,4,4,2,0,0,5
002653.SZ,0,0,1,2,1,8,6,16,36,44,29,47,21,15,9,5,4,1,1,1,4
002654.SZ,4,0,1,1,3,8,13,23,33,40,19,35,28,15,10,3,3,1,1,1,15
002655.SZ,3,0,0,3,6,6,17,19,41,36,23,32,19,17,8,7,7,6,1,0,6
002656.SZ,0,0,0,0,0,33,11,13,24,31,32,28,27,10,9,40,0,0,0,0,0
002657.SZ,5,1,1,11,9,2,8,19,26,37,9,29,24,22,12,9,3,2,0,0,18
002658.SZ,1,2,1,2,3,3,8,17,25,48,21,47,26,17,6,3,3,2,0,0,7
002659.SZ,4,0,2,5,2,7,14,13,28,37,11,40,20,19,8,7,6,1,0,0,12
002660.SZ,4,1,0,2,7,6,14,19,21,34,17,47,32,18,12,9,1,0,1,0,9
002661.SZ,0,0,0,0,2,1,6,12,30,55,40,61,19,9,9,3,2,1,0,1,0
002662.SZ,1,0,1,0,1,7,6,21,28,56,12,44,31,18,6,3,2,0,0,0,4
002663.SZ,2,0,1,2,2,2,10,11,32,53,37,52,29,17,6,1,0,0,0,0,9
002664.SZ,1,1,2,1,2,8,16,18,29,39,24,34,29,21,8,7,1,0,0,0,6
002665.SZ,3,1,1,0,6,8,17,21,31,29,13,32,26,19,10,4,6,2,0,0,8
002666.SZ,2,2,1,2,2,2,11,18,21,44,35,46,29,17,1,4,1,0,0,1,8
002667.SZ,6,0,5,6,2,7,14,19,29,37,17,26,21,14,15,5,7,1,0,1,20
002668.SZ,0,0,0,0,2,6,4,9,37,48,29,48,23,11,3,15,1,0,0,0,1
002669.SZ,1,0,1,4,1,6,18,15,38,36,24,31,25,15,11,10,7,0,2,1,3
002670.SZ,2,0,2,1,5,2,6,10,21,47,32,35,18,9,5,2,0,2,1,1,7
002671.SZ,0,1,1,2,9,6,7,8,24,47,37,50,22,16,4,6,3,1,0,0,6
002672.SZ,1,0,0,2,1,1,5,6,21,57,35,61,17,9,0,2,0,0,0,0,2
002673.SZ,0,0,0,0,2,0,3,9,15,56,46,42,16,10,4,1,0,0,0,0,0
002674.SZ,1,0,2,1,3,3,11,11,37,39,27,48,23,10,6,4,2,3,1,0,7
002675.SZ,1,1,0,0,1,2,9,15,27,45,31,42,24,15,10,3,1,5,0,1,1
002676.SZ,0,0,1,0,2,5,12,17,35,42,26,44,27,13,5,3,2,0,1,0,7
002677.SZ,0,0,1,0,0,2,3,8,28,68,44,41,19,9,6,3,0,0,0,0,1
002678.SZ,2,1,0,2,3,2,3,8,24,66,37,67,16,12,3,1,0,1,0,0,6
002679.SZ,1,1,0,0,3,5,8,15,35,43,15,57,26,12,7,3,2,0,0,0,5
002681.SZ,0,0,2,0,4,1,10,19,30,48,13,45,33,11,7,3,3,2,1,1,3
002682.SZ,1,1,0,5,8,7,12,18,35,36,14,40,24,19,14,5,1,1,0,0,10
002683.SZ,2,1,0,1,2,5,10,14,37,47,23,36,27,10,7,4,5,3,2,1,4
002685.SZ,4,0,4,2,5,5,7,19,41,33,31,36,21,15,10,5,3,0,0,1,15
002686.SZ,1,1,1,3,2,5,9,20,29,39,33,36,35,19,9,2,1,0,0,0,10
002687.SZ,0,0,1,0,3,2,6,10,27,44,48,57,22,11,4,3,1,1,0,0,2
002688.SZ,3,0,0,0,1,3,10,11,30,49,28,54,18,13,5,1,5,2,1,0,3
002689.SZ,7,1,3,3,9,6,10,20,26,27,17,39,29,15,15,4,5,1,0,0,20
002690.SZ,0,0,0,2,1,6,7,13,29,51,32,40,28,14,8,5,3,1,1,0,1
002691.SZ,2,0,2,1,6,2,7,15,31,43,27,45,32,18,11,5,1,0,0,0,6
002692.SZ,0,0,0,0,0,8,4,10,27,58,18,51,31,11,5,8,0,0,0,0,0
002693.SZ,7,0,4,7,3,6,16,17,30,30,20,33,22,15,6,7,2,1,2,0,26
002694.SZ,2,4,2,2,5,9,10,22,27,42,10,23,23,17,11,9,8,6,2,0,8
002695.SZ,0,0,0,2,2,5,9,12,24,60,37,46,27,9,5,7,1,1,0,0,2
002696.SZ,2,0,0,1,2,5,9,16,26,45,29,45,27,18,13,3,0,2,0,0,4
002697.SZ,0,1,1,0,2,2,5,13,19,48,46,59,30,7,3,1,3,0,1,0,1
002698.SZ,0,0,0,0,1,4,3,13,16,58,40,44,17,21,3,3,2,2,1,0,0
002699.SZ,2,4,2,3,5,21,11,22,24,26,9,39,23,17,9,16,3,0,0,0,10
002700.SZ,0,0,0,0,0,11,7,8,19,54,27,52,18,9,8,14,0,0,0,0,0
002701.SZ,0,0,0,0,0,4,5,9,17,67,33,46,12,10,2,1,1,1,0,0,1
002702.SZ,4,1,1,1,2,8,4,18,32,39,18,42,31,9,12,3,6,0,0,0,8
002703.SZ,6,4,1,3,3,6,23,18,23,31,16,29,29,10,11,3,4,1,0,0,25
002705.SZ,1,0,0,2,8,1,12,20,31,44,25,31,31,15,10,6,5,2,0,1,1
002706.SZ,0,0,1,3,4,7,7,24,40,48,16,29,21,14,7,5,7,3,4,2,4
002707.SZ,3,0,2,2,11,6,16,23,22,30,16,27,20,23,14,11,7,4,3,1,9
002708.SZ,2,3,2,3,6,9,10,22,26,38,20,41,23,12,9,2,6,2,0,0,16
002709.SZ,0,0,0,2,5,11,15,27,35,32,15,32,18,17,9,12,4,5,2,1,3
002712.SZ,1,0,0,1,2,3,5,23,37,37,30,51,28,17,7,4,2,2,1,0,1
002713.SZ,4,2,2,2,4,6,12,15,30,43,24,36,22,11,9,4,5,1,0,1,15
002714.SZ,0,0,0,0,4,1,8,18,33,54,34,35,23,10,8,8,3,1,1,0,1
002715.SZ,2,1,2,2,4,5,9,18,28,49,24,38,25,13,6,2,1,2,3,0,15
002716.SZ,1,0,0,2,3,5,7,16,29,44,18,31,21,15,7,4,1,1,0,0,7
002717.SZ,3,1,1,5,7,7,8,21,32,39,19,34,26,14,8,6,3,3,0,0,15
002718.SZ,0,0,2,1,8,2,8,19,31,35,24,45,29,23,10,3,0,1,0,0,7
002719.SZ,7,1,0,3,3,10,9,21,14,33,17,44,36,11,15,2,2,0,1,0,13
002721.SZ,6,1,1,1,5,6,16,19,28,38,26,29,33,17,11,5,1,0,1,0,16
002722.SZ,0,0,1,2,1,3,9,10,27,54,32,50,30,8,7,2,1,2,0,0,5
002723.SZ,8,2,3,2,2,5,9,16,22,43,25,35,24,18,7,8,4,5,2,0,6
002724.SZ,2,0,2,3,3,1,10,29,35,44,24,34,20,14,12,9,3,1,3,0,3
002725.SZ,4,0,1,6,7,11,12,22,18,35,13,43,25,15,7,4,2,1,1,0,17
002726.SZ,0,0,0,0,0,4,6,11,23,45,48,44,20,8,1,3,0,2,1,0,1
002727.SZ,2,0,1,2,0,5,16,16,31,39,18,48,26,13,3,7,2,4,2,2,2
002728.SZ,5,1,3,4,5,5,8,18,28,34,25,38,20,15,15,7,4,2,1,0,15
002729.SZ,1,0,0,1,3,2,9,11,29,54,28,37,19,15,8,6,3,3,1,1,2
002730.SZ,1,0,2,1,3,5,14,19,18,44,31,56,29,12,6,2,1,0,0,0,5
002731.SZ,4,1,2,3,4,7,11,19,26,43,10,35,27,12,10,3,3,9,2,0,12
002732.SZ,1,2,0,0,2,4,3,17,31,49,37,53,27,9,7,3,0,0,0,0,4
002733.SZ,1,0,2,6,5,7,16,18,28,31,26,39,30,18,12,8,3,2,1,0,6
002734.SZ,0,0,1,0,5,3,8,13,28,45,30,49,23,17,6,5,2,0,0,0,2
002735.SZ,0,0,2,1,2,3,10,21,39,40,33,33,18,17,8,11,4,0,2,0,6
002736.SZ,0,0,1,0,0,1,1,7,17,59,61,41,16,6,5,0,0,0,0,0,0
002737.SZ,0,1,2,4,2,7,9,21,29,38,25,32,30,13,9,7,8,2,2,1,6
002738.SZ,2,1,1,6,6,7,13,24,24,33,15,29,22,19,8,9,4,8,4,1,8
002739.SZ,0,1,1,1,4,2,12,16,21,49,27,44,29,11,8,5,3,1,1,1,1
002740.SZ,1,0,1,1,1,17,8,17,22,41,33,51,22,12,9,16,2,0,0,0,0
002741.SZ,1,0,2,0,5,6,3,17,37,44,28,44,21,17,9,8,3,5,0,0,1
002742.SZ,1,1,0,0,1,13,8,18,40,45,19,33,26,12,7,15,1,1,1,0,1
002743.SZ,0,0,0,1,1,7,9,8,23,57,25,50,22,10,8,4,2,0,0,0,1
002745.SZ,0,2,1,0,4,4,12,14,27,47,39,52,19,15,5,3,3,1,0,0,2
002746.SZ,3,1,1,3,1,7,6,17,26,53,22,29,18,18,14,6,2,1,0,1,5
002747.SZ,1,1,2,4,10,5,11,17,34,29,23,39,26,12,17,6,7,2,6,0,3
002748.SZ,0,2,2,3,3,7,13,19,25,36,25,40,24,21,5,7,5,2,1,1,5
002749.SZ,0,0,0,4,0,3,8,11,37,38,25,46,38,13,2,3,1,1,0,0,3
002750.SZ,10,1,3,3,9,17,13,15,17,39,16,30,19,10,9,8,2,4,1,0,25
002751.SZ,2,0,0,3,1,30,15,21,25,24,17,49,25,12,10,22,0,0,1,0,0
002752.SZ,1,2,1,2,3,3,3,14,30,46,54,52,22,13,4,3,2,2,1,0,2
002753.SZ,1,2,0,0,6,8,14,14,27,42,36,36,33,14,8,4,2,1,1,1,7
002755.SZ,0,0,0,2,2,6,11,13,32,40,34,53,27,9,2,4,1,1,0,0,4
002756.SZ,3,0,2,6,9,6,10,20,30,43,16,22,29,20,14,7,1,7,2,0,4
002757.SZ,3,0,2,5,1,6,9,14,27,48,19,49,25,10,8,8,5,0,1,0,6
002758.SZ,3,2,0,2,6,8,9,21,31,38,14,36,18,11,16,7,4,3,0,1,12
002759.SZ,3,0,0,2,6,6,12,18,31,37,28,43,34,10,5,10,4,2,1,1,0
002760.SZ,1,0,0,2,3,6,6,18,31,51,14,50,30,8,6,5,1,3,2,0,4
002761.SZ,11,3,1,4,4,1,12,22,19,36,16,37,22,13,11,6,1,4,1,1,28
002762.SZ,5,3,1,5,6,5,9,15,27,33,13,34,32,21,9,6,6,2,1,0,10
002763.SZ,2,0,0,1,1,2,8,11,29,32,49,68,18,9,3,2,0,0,0,0,3
002765.SZ,2,1,2,6,4,8,14,27,27,37,23,25,20,15,17,9,7,2,5,0,8
002766.SZ,5,0,2,1,5,17,18,19,30,36,10,25,28,18,9,12,3,0,0,0,18
002767.SZ,2,1,1,1,6,5,8,17,20,39,27,56,29,19,5,2,3,0,0,0,7
002768.SZ,1,0,0,0,1,7,10,16,22,61,30,44,25,8,8,3,5,1,0,1,5
002769.SZ,4,1,1,3,2,6,14,13,32,31,23,34,33,14,6,11,5,1,1,0,10
002771.SZ,4,2,3,4,5,5,13,12,35,35,24,35,20,19,7,9,3,0,0,0,17
002772.SZ,1,0,0,1,2,5,11,17,26,37,19,41,37,13,11,2,1,0,1,0,3
002773.SZ,0,1,0,1,2,5,7,12,32,50,28,61,31,9,4,3,1,2,0,0,2
002774.SZ,2,0,1,3,2,6,12,12,19,39,23,54,29,15,5,3,2,1,0,0,4
002775.SZ,0,0,1,6,1,5,9,16,35,38,24,44,22,12,7,4,2,1,1,1,7
002776.SZ,0,0,0,0,0,21,8,15,21,36,33,26,12,6,6,34,0,0,0,0,0
002777.SZ,1,1,0,2,4,9,13,14,34,43,25,45,20,14,6,5,0,4,2,0,9
002778.SZ,2,0,1,0,4,2,4,18,23,51,25,54,26,11,3,3,0,2,0,1,3
002779.SZ,3,0,1,0,2,7,16,18,35,44,17,33,22,18,8,3,8,2,4,3,8
002780.SZ,2,2,1,1,3,7,6,27,30,43,30,40,21,17,5,5,6,1,2,0,5
002781.SZ,1,0,2,1,4,55,14,13,21,10,16,23,21,11,10,46,0,0,1,0,7
002782.SZ,2,1,3,4,4,7,15,18,35,41,21,32,16,17,13,10,6,4,0,1,10
002783.SZ,2,0,2,4,1,7,15,19,25,32,23,43,32,16,6,4,4,2,0,0,7
002785.SZ,2,1,0,1,2,10,20,12,31,33,19,34,26,23,8,12,3,0,0,1,5
002786.SZ,4,0,1,2,4,5,10,33,22,35,22,40,25,15,10,4,3,3,0,0,13
002787.SZ,0,0,1,0,1,2,12,14,28,42,26,62,34,13,10,2,0,0,0,0,3
002788.SZ,0,0,0,1,1,5,6,21,22,40,32,60,25,13,8,2,1,0,0,0,4
002789.SZ,8,2,5,0,1,6,13,19,28,34,16,40,34,11,7,5,3,2,0,0,19
002790.SZ,0,0,0,2,2,6,13,22,40,41,13,38,23,19,11,4,4,1,0,1,7
002791.SZ,3,1,2,1,7,8,23,32,31,42,12,26,20,17,11,10,5,5,2,0,8
002792.SZ,5,0,2,2,1,4,4,10,28,44,34,63,24,17,1,3,2,1,0,0,6
002793.SZ,4,0,0,4,6,1,10,22,34,39,33,36,20,10,9,9,2,0,1,0,10
002795.SZ,2,0,2,2,2,3,12,19,35,36,26,41,30,8,14,3,4,1,1,0,8
002796.SZ,7,0,3,3,1,8,14,14,32,33,20,41,33,15,5,5,0,2,1,1,17
002797.SZ,0,0,0,0,1,5,6,8,23,67,25,46,25,8,2,3,2,0,0,0,2
002798.SZ,1,0,1,2,3,2,8,17,36,48,27,47,38,3,4,5,2,1,0,0,2
002799.SZ,2,2,1,2,1,3,12,22,31,39,21,37,27,12,7,6,3,0,0,0,12
002800.SZ,9,0,4,3,6,7,7,24,21,26,24,35,36,14,8,5,2,0,1,0,24
002801.SZ,0,0,1,2,6,7,11,19,28,39,15,41,29,20,10,4,5,0,0,2,6
002802.SZ,2,0,4,0,3,5,8,16,22,44,20,55,23,15,10,4,2,2,0,0,2
002803.SZ,3,1,3,2,4,8,16,23,32,24,18,31,32,18,14,3,3,1,1,0,11
002805.SZ,3,3,1,4,4,10,16,29,27,32,17,23,22,11,17,9,4,5,0,0,18
002806.SZ,3,2,4,2,3,7,10,25,28,36,22,49,27,12,9,5,1,0,0,0,15
002807.SZ,0,0,0,0,1,3,0,12,28,59,34,52,28,12,3,1,2,2,1,0,0
002808.SZ,10,1,0,0,6,4,14,21,31,31,24,32,25,16,9,4,2,0,0,1,24
002809.SZ,0,0,2,1,1,9,7,12,27,39,37,62,37,7,2,3,4,0,0,0,3
002810.SZ,3,0,3,2,4,8,12,22,37,38,24,35,20,12,18,3,4,4,1,0,4
002811.SZ,4,1,2,0,6,6,7,13,29,35,41,45,22,12,10,5,3,1,0,0,8
002812.SZ,1,0,0,2,5,5,14,27,37,44,15,22,28,12,13,6,5,2,3,0,2
002813.SZ,2,0,1,2,7,9,9,21,28,41,14,35,29,17,8,5,2,2,0,0,13
002815.SZ,2,0,1,2,0,4,7,20,30,47,22,40,30,13,9,2,2,1,2,0,1
002816.SZ,1,1,0,2,5,0,14,11,37,50,18,39,18,16,6,5,3,1,1,1,4
002817.SZ,1,0,5,3,6,5,8,12,26,41,31,44,16,18,8,7,4,3,1,0,7
002818.SZ,0,0,1,0,2,2,8,13,22,45,26,61,25,9,5,1,0,0,0,0,4
002819.SZ,1,3,1,2,1,6,15,22,33,48,17,34,22,18,6,5,3,2,1,0,12
002820.SZ,6,1,1,2,3,3,7,9,22,39,28,58,21,13,8,3,2,0,0,0,9
002821.SZ,3,1,1,1,4,6,14,28,33,38,16,38,23,11,4,6,4,6,1,2,4
002822.SZ,3,1,0,0,6,1,10,12,38,43,16,52,18,14,7,7,2,0,1,0,6
002823.SZ,1,1,1,2,1,6,9,12,21,47,39,53,24,11,7,1,3,2,2,0,3
002824.SZ,4,2,3,4,6,10,17,24,35,23,12,34,31,7,11,6,5,5,2,2,15
002825.SZ,1,1,3,2,3,11,13,10,28,39,25,51,22,18,13,3,1,1,1,0,8
002826.SZ,1,0,1,1,3,4,13,18,16,49,34,35,37,11,8,6,3,0,0,0,5
002827.SZ,2,0,0,0,1,9,9,11,31,47,16,55,31,15,7,5,3,0,0,0,4
002828.SZ,6,3,2,2,6,10,11,22,30,29,18,29,27,13,9,9,5,3,0,0,18
002829.SZ,1,2,2,3,3,5,10,19,32,39,18,39,23,24,7,13,5,0,4,1,0
002830.SZ,5,1,0,0,6,6,10,11,28,37,15,38,38,15,12,8,1,0,0,0,8
002831.SZ,0,0,0,0,1,2,4,13,32,58,32,52,12,14,4,5,0,2,0,0,1
002832.SZ,0,0,0,0,0,1,5,17,32,52,36,44,32,12,7,4,1,2,0,0,0
002833.SZ,1,0,0,3,0,3,12,15,29,53,21,40,33,18,8,4,0,1,0,0,0
002835.SZ,2,0,3,1,8,12,9,17,24,38,23,37,25,21,4,2,3,2,3,0,17
002836.SZ,1,0,1,1,7,7,11,11,26,40,28,42,36,16,9,9,2,0,0,0,6
002837.SZ,3,0,3,6,3,14,20,21,27,32,9,33,18,16,12,9,7,4,5,2,10
002838.SZ,3,2,3,3,1,7,9,14,29,40,41,38,20,15,8,7,6,3,0,1,7
002839.SZ,0,0,0,0,1,2,4,13,21,53,51,50,25,10,5,1,1,1,0,0,0
002840.SZ,1,2,2,0,5,12,9,23,30,40,17,35,25,10,16,7,2,3,3,2,7
002841.SZ,0,0,0,1,0,0,3,20,39,55,34,52,20,13,7,2,2,0,1,1,0
002842.SZ,2,1,0,3,2,3,7,11,31,44,24,48,30,16,5,2,1,1,0,0,6
002843.SZ,3,0,3,5,5,9,11,11,31,38,34,22,26,9,11,6,4,5,0,1,19
002845.SZ,1,2,1,1,7,12,11,20,29,31,19,46,33,10,7,4,1,1,0,0,13
002846.SZ,3,1,1,2,5,7,11,19,18,39,31,44,26,18,5,3,1,0,0,0,14
002847.SZ,0,0,0,3,1,3,6,20,31,52,18,41,21,19,18,6,1,2,1,0,1
002848.SZ,4,1,1,0,4,10,8,17,27,38,29,39,32,14,3,6,3,0,1,1,12
002849.SZ,0,0,0,3,2,7,9,19,27,42,22,50,38,16,10,6,2,4,0,0,3
002850.SZ,1,1,1,2,2,13,22,22,38,28,18,30,21,9,16,7,7,6,2,2,6
002851.SZ,1,0,0,3,5,5,14,17,33,32,30,41,23,19,8,6,2,2,2,1,4
002852.SZ,3,1,1,1,2,5,9,21,33,42,32,33,25,17,9,8,1,2,2,0,3
002853.SZ,2,1,1,2,4,5,15,16,33,32,22,37,28,11,15,5,4,2,1,1,8
002855.SZ,7,1,0,2,4,3,6,18,19,41,23,50,37,12,8,3,3,0,0,0,10
002856.SZ,5,1,0,4,4,3,8,14,30,47,32,38,17,17,10,2,6,2,3,0,7
002857.SZ,1,0,1,0,0,4,9,19,30,49,27,43,23,14,10,6,4,0,2,0,1
002858.SZ,1,1,3,4,4,3,15,18,30,36,26,38,28,15,9,6,4,2,0,0,9
002859.SZ,0,0,1,0,0,3,17,18,40,57,18,36,24,21,8,6,3,4,2,0,0
002860.SZ,3,0,2,5,8,7,14,23,28,32,17,30,28,19,12,8,4,1,2,0,10
002861.SZ,3,1,0,1,0,7,15,13,26,45,28,45,36,10,5,8,0,1,1,0,5
002862.SZ,1,0,1,2,5,8,9,15,32,46,15,52,29,14,7,6,3,2,0,0,8
002863.SZ,2,0,0,1,5,6,8,15,28,49,29,43,36,16,10,4,1,1,0,0,5
002864.SZ,6,6,3,3,5,2,18,28,18,39,18,30,25,11,10,10,2,2,0,0,26
002865.SZ,6,1,2,3,11,12,21,28,15,24,12,27,19,15,19,11,5,6,4,3,19
002866.SZ,11,1,2,4,1,7,8,20,28,27,18,44,19,10,9,4,7,4,1,1,27
002867.SZ,2,0,0,1,0,0,9,12,34,58,34,44,34,13,6,1,2,2,1,0,1
002868.SZ,10,2,1,1,2,12,8,20,28,33,28,25,19,12,8,7,3,4,2,1,33
002869.SZ,0,0,1,5,1,9,15,20,26,36,15,38,28,11,15,8,7,1,3,0,7
002870.SZ,2,0,0,0,2,7,8,20,32,52,15,42,26,11,3,9,5,1,0,0,6
002871.SZ,4,1,0,2,3,13,8,20,25,36,28,41,30,9,12,9,0,1,1,0,14
002872.SZ,0,0,0,0,0,7,5,7,19,50,24,72,26,4,4,4,0,0,0,0,0
002873.SZ,2,2,3,6,5,8,5,31,29,36,22,20,23,21,13,6,3,2,0,2,15
002875.SZ,9,2,2,2,4,7,7,6,17,47,25,37,23,7,9,3,2,3,1,0,21
002876.SZ,2,0,2,3,8,10,17,24,35,29,19,21,17,21,13,9,9,2,2,1,8
002877.SZ,4,1,1,3,2,7,11,6,24,43,21,51,22,17,13,3,3,0,0,0,12
002878.SZ,5,1,3,7,5,12,10,18,21,30,21,41,25,17,10,6,5,1,0,3,13
002879.SZ,0,1,0,4,6,9,13,16,31,37,21,45,24,10,11,6,3,3,0,0,4
002880.SZ,0,0,1,1,1,2,7,14,34,51,19,57,31,10,6,3,1,0,1,1,1
002881.SZ,0,2,3,2,6,4,25,18,30,34,17,38,18,19,17,17,4,1,2,0,4
002882.SZ,1,0,2,7,6,7,11,20,24,31,23,43,26,15,6,2,3,3,0,0,20
002883.SZ,4,1,2,1,5,7,10,15,25,45,19,40,25,13,9,5,1,0,1,0,14
002884.SZ,0,0,0,2,4,4,5,19,23,45,24,59,29,12,0,2,1,1,0,0,1
002885.SZ,5,1,0,2,13,10,25,16,26,24,15,24,24,19,8,9,5,12,0,2,15
002886.SZ,2,1,1,1,6,5,15,29,27,34,32,30,20,17,11,6,6,1,0,0,6
002887.SZ,1,2,0,2,2,1,5,15,23,44,46,48,28,5,4,4,1,0,0,0,5
002888.SZ,5,0,0,6,2,6,11,15,24,33,20,53,22,14,13,2,2,0,1,0,10
002889.SZ,0,2,0,2,1,5,4,14,23,43,33,54,33,11,2,2,2,0,0,0,3
002890.SZ,3,0,0,0,1,3,10,17,30,42,18,50,33,18,5,6,2,2,0,0,2
002891.SZ,2,0,1,0,4,3,9,13,29,61,23,47,24,17,9,4,0,1,0,1,3
002892.SZ,4,2,2,4,6,7,11,17,26,41,19,41,20,19,13,6,4,0,2,0,6
002893.SZ,1,0,0,2,1,5,10,19,31,33,31,56,25,6,10,3,1,1,0,1,6
002895.SZ,1,2,3,3,4,13,8,21,19,39,22,39,26,17,16,9,8,2,2,1,3
002896.SZ,3,1,1,10,5,6,16,19,27,20,18,30,40,13,9,6,7,1,1,0,16
002897.SZ,7,0,3,7,9,12,18,22,32,25,12,24,14,19,13,8,8,8,4,1,16
002898.SZ,11,2,2,2,4,9,10,16,32,30,18,22,25,24,10,7,3,0,2,0,20
002899.SZ,2,0,1,1,3,2,5,11,19,49,27,68,26,13,5,4,1,0,0,0,0
002900.SZ,1,0,1,3,9,7,12,21,27,29,20,53,28,10,8,5,4,1,2,0,6
002901.SZ,2,0,1,0,4,5,9,19,38,48,29,44,21,9,12,1,0,2,1,0,8
002902.SZ,3,2,1,3,4,8,10,16,28,32,28,49,21,16,14,4,3,1,0,0,11
002903.SZ,6,2,0,5,7,8,10,22,23,23,16,40,30,23,12,6,2,0,2,0,15
002905.SZ,6,2,2,4,2,7,16,15,30,27,20,31,34,15,13,3,5,0,2,1,13
002906.SZ,0,1,1,3,7,14,18,25,40,32,11,30,9,16,11,10,11,7,5,2,2
002907.SZ,6,3,5,2,3,8,15,14,31,34,28,36,24,10,3,5,6,1,2,2,20
002908.SZ,0,0,0,4,6,5,11,24,30,37,22,34,29,18,11,8,6,0,1,0,9
002909.SZ,5,0,3,3,3,6,12,12,25,39,19,34,31,20,9,7,0,0,0,0,13
002910.SZ,3,0,1,0,2,7,10,14,32,40,31,45,29,14,9,4,1,1,0,0,8
002911.SZ,3,0,0,3,4,5,12,16,21,48,34,50,26,8,10,4,3,2,0,0,10
002912.SZ,1,0,2,2,2,4,14,20,34,35,28,38,28,19,6,4,3,1,3,1,7
002913.SZ,0,0,1,1,1,2,6,19,30,56,27,38,31,17,3,6,1,1,0,0,0
002915.SZ,1,0,2,4,3,8,14,25,25,40,13,38,33,15,10,6,6,1,2,1,7
002916.SZ,0,0,0,0,0,4,7,14,40,51,25,48,21,9,9,4,3,0,0,0,0
002917.SZ,5,3,2,0,8,5,9,20,24,41,22,32,25,20,14,3,5,1,0,0,14
002918.SZ,3,1,1,3,5,9,20,19,35,41,22,19,21,16,13,11,5,4,4,0,7
002919.SZ,1,0,1,1,3,7,10,22,33,49,22,26,23,17,9,5,6,5,2,3,3
002920.SZ,4,0,2,2,8,6,11,23,40,32,17,27,27,15,10,10,9,8,3,0,2
002921.SZ,2,0,1,3,6,5,8,20,34,34,20,44,29,16,10,0,2,2,0,0,9
002922.SZ,1,0,2,4,8,8,16,17,29,41,25,28,28,22,10,8,2,3,1,0,8
002923.SZ,1,1,2,2,3,9,16,13,24,38,29,48,22,9,8,3,4,1,1,2,9
